Geração,FitnessMédio
1,7.869697181449961
2,7.639900240137089
3,6.643712944495229
4,7.484596514848694
5,5.875038462873008
6,7.386036350889736
7,5.849834696574365
8,2.13724412457356
9,8.629611032811793
10,8.478078106422954
11,7.661564526770648
12,6.150131054359758
13,6.534748060598104
14,7.489187140298805
15,5.473724722643071
16,4.542093357899888
17,7.430735899078462
18,5.024975254585098
19,4.0319162467819165
20,5.982063919394048
21,5.499107358186351
22,6.524350282128827
23,4.202345190967103
24,6.519466414100303
25,6.732850678031136
26,3.744710228401001
27,5.696574856252312
28,7.647346864470142
29,6.368804458937354
30,2.92682394422367
31,3.9704880626715275
32,7.107909370262965
33,7.887140669779661
34,4.970281864053093
35,2.8342029940543494
36,5.867587668421837
37,5.813424935926756
38,3.904276831473718
39,5.563718106003226
40,8.43028677729975
41,5.933205540552297
42,4.449405922479763
43,5.530892725750826
44,5.869809613481727
45,7.2026389183868185
46,6.296900853828679
47,6.991644756166783
48,5.646450101417478
49,5.2205578275710005
50,8.312181348752421
51,5.7260486644498405
52,6.986314710034492
53,7.094112205226983
54,6.100455851550182
55,6.324148132763589
56,5.061105456195933
57,7.955473421535341
58,6.2959699959862885
59,6.144880210539927
60,6.599688012499948
61,7.953107262912929
62,7.018660258155631
63,5.735862909920645
64,4.653309335001974
65,3.7740796236417755
66,7.181027201240393
67,6.675115622356477
68,6.010993799327073
69,7.529851005126443
70,7.455732247239394
71,4.521018841121269
72,7.973834019027552
73,7.315910490787377
74,7.671291084648387
75,6.737154935224578
76,5.0565052333597915
77,4.560850880347506
78,7.7504841320785545
79,5.768671433002694
80,6.579142769035461
81,6.077682738240764
82,7.377493861040658
83,5.816449732562576
84,8.558085640190216
85,7.284164296214058
86,4.827213493774311
87,5.279987352823301
88,6.313091410203207
89,6.2220912228607315
90,4.704769732990645
91,5.6460784692501
92,8.317101433238916
93,4.121026433229661
94,7.8376742005479665
95,7.081430475546127
96,4.914443215987449
97,5.278345422911877
98,6.894149594144066
99,5.997599042500879
100,6.640363795288083
101,3.1128172697632706
102,5.4581259753858316
103,5.445184637676578
104,7.157153105112856
105,6.452523951017614
106,6.272420859128351
107,6.880012616924714
108,3.4976979793057072
109,5.128651927550489
110,7.665784921327496
111,7.576630949901642
112,7.254660476340216
113,5.646002051133077
114,6.533409546970744
115,5.597707345412569
116,7.378619570019485
117,5.683750328975116
118,4.39115769786741
119,7.339086844224274
120,8.312886410865719
121,4.4569419592801
122,6.878218187693519
123,8.156361954415413
124,9.084901265613087
125,4.828327117922715
126,6.596176115643049
127,7.228847800526844
128,8.930916643424114
129,4.218054386687987
130,5.49086177979194
131,6.5242505191778095
132,7.430862580102695
133,4.761698591630259
134,7.477850050859576
135,8.776636717902372
136,8.14983370926235
137,6.738134689572193
138,7.741942891545685
139,5.796890068436203
140,6.547329323523546
141,7.146407118137184
142,5.579315806198114
143,5.83641971402115
144,4.083478054423734
145,5.636029135669432
146,5.205322580886183
147,6.360031891019502
148,5.711777552799612
149,6.3822913586278816
150,7.303567692669346
151,6.9527721899483605
152,4.83704028816529
153,7.274521079104406
154,5.820498310927837
155,6.617666878068216
156,5.08852484777707
157,5.910584551653819
158,3.8529123850000104
159,6.003401143302641
160,4.4878511379854045
161,6.961772609396858
162,8.369853615868216
163,6.142563648423189
164,8.210283998819273
165,6.581515126656999
166,8.090807471248185
167,5.025949336023127
168,6.825125231531911
169,6.476974136532812
170,8.728563225197261
171,6.636293013389345
172,3.399531322711662
173,4.447765789547997
174,6.187177811797522
175,6.734104355202634
176,4.292845040378743
177,5.025417216053848
178,4.725972820023119
179,4.548725733548742
180,7.332264941917793
181,5.096554196181389
182,7.462118228442805
183,5.647042415859958
184,7.50957906291543
185,3.3336185561470737
186,6.190422911630822
187,6.921037056302315
188,4.390481723172462
189,5.909882456450737
190,4.744289111099406
191,5.408812500649069
192,6.581103986016473
193,5.3073921384027845
194,5.576154564690757
195,3.984389011822758
196,6.836741094116816
197,6.5066072682317975
198,5.506253776738207
199,6.589795499175837
200,6.015162610960768
201,4.092318162674558
202,6.156508083689439
203,6.361584788125337
204,4.977485830024425
205,6.11417226000343
206,5.089249155391219
207,5.7939075743452415
208,4.121036502740138
209,5.562227368280424
210,4.068187238236445
211,5.470495081294685
212,5.9311123365029665
213,4.667117054370466
214,5.603075463341404
215,5.6986861803069955
216,3.674471782237129
217,3.223143439363388
218,6.58377727355187
219,4.896655320222361
220,2.884016908841567
221,6.188478282784906
222,5.145339281780201
223,7.351080014000478
224,5.885602952388022
225,5.618680500726327
226,4.501533488966599
227,3.7118178923309872
228,7.2935238093226245
229,6.039114893128362
230,4.867381326570551
231,6.176990114793201
232,4.488943554273384
233,4.836907838026722
234,8.258239590571948
235,5.774137925967511
236,4.648985822042425
237,4.262646431939558
238,6.0759323878219105
239,6.971256750333074
240,7.591089763527833
241,6.304633858846713
242,7.0181211447728975
243,6.366236304472129
244,6.941948687107192
245,4.690963046693718
246,5.651386877179025
247,7.496736573676459
248,6.664971571166374
249,5.011562675056224
250,7.5554884002195
251,7.4088672765284525
252,6.8381394372548465
253,7.411627256561301
254,5.269760694026303
255,6.292361490718068
256,4.003109301918404
257,5.979760636154513
258,3.7726822094350383
259,5.36072358552281
260,4.3938113509315295
261,6.14381122652639
262,3.8873978725549128
263,6.754896854145871
264,7.018684269544599
265,5.505174038988697
266,6.802010166025686
267,6.162944824461324
268,6.076030156681741
269,4.723207246735242
270,7.950407710464319
271,5.7064883745635
272,6.187507966360969
273,7.131150120250442
274,6.05384146196191
275,3.2356737627125827
276,7.124537920391191
277,3.6695320732954717
278,5.965335079074707
279,9.359243668965128
280,7.923994523993713
281,8.026340726318747
282,4.57180006022348
283,5.396977460410731
284,5.861423173690842
285,6.484124170311938
286,6.905681132507256
287,4.604108845967499
288,5.397408164877925
289,6.31909832108694
290,7.895964465689525
291,5.968309664213246
292,7.361320248432089
293,6.313899270125963
294,6.939927885756836
295,7.416028751438113
296,6.1829399458888075
297,6.692554558538615
298,8.188694403704835
299,6.803431961151388
300,7.994115071239951
301,8.049620719127816
302,7.455772355485478
303,8.692339632838262
304,8.647744473494676
305,8.992585662033031
306,6.434386496559504
307,7.735506336066766
308,6.930539423083945
309,8.028017700659225
310,6.799261047984258
311,7.377254222213401
312,7.041326057763553
313,8.48863505009985
314,8.116420507180823
315,8.128493094883492
316,4.666720904918877
317,7.624389711063855
318,6.2756465344635535
319,5.7922071710855665
320,3.642078274524939
321,6.587822759335733
322,6.192233626670335
323,2.605775027454679
324,5.860396312045541
325,3.965233558384003
326,3.871147995492177
327,6.019845275652733
328,3.8509729832233357
329,4.705012130129747
330,4.41003414651201
331,7.294657932757521
332,4.620542974347129
333,3.4569814111186843
334,4.023067303483269
335,8.00759701575699
336,6.829976004299163
337,5.296874571084816
338,5.282360943779798
339,5.321283954861746
340,6.8246769017988
341,6.029887638810296
342,4.521354239408253
343,4.2308014475239455
344,4.40818885060527
345,6.116217406576692
346,6.525814351071682
347,3.6275612729101083
348,5.495563968551634
349,5.92594710978049
350,4.758580111753048
351,6.06941769134191
352,7.738665507235299
353,6.355963114306571
354,2.8660103144462363
355,3.4277934785529114
356,5.336421111994603
357,6.92048457647739
358,3.994559232000087
359,8.522974061954327
360,4.217447351247468
361,7.223371773973665
362,6.167579783274396
363,7.652023599162742
364,5.6793009238028755
365,4.548112275253974
366,4.7990929669315046
367,4.361777519146207
368,6.126648165294738
369,5.789877497864025
370,5.584560352741265
371,4.682479923670799
372,4.058684016265859
373,3.6934648448981675
374,5.66535214176731
